id,last_sale,decimals,payment_token,date
385,105000000000000000000,18,ETH,12/07/2021
385,104950000000000000000,18,ETH,12/24/2021
385,96960000000000000000,18,ETH,01/20/2022
387,210000000000000000000,18,ETH,10/26/2021
387,140000000000000000000,18,ETH,12/31/2021
399,110000000000000000000,18,ETH,10/24/2021
399,114900000000000000000,18,ETH,11/06/2021
402,20000000000000000000,18,ETH,03/20/2021
402,20990000000000000000,18,ETH,07/25/2021
404,950000000000000000,18,ETH,07/07/2017
406,58500000000000000000,18,ETH,04/21/2021
406,62490000000000000000,18,ETH,04/22/2021
406,47500000000000000000,18,ETH,06/22/2021
406,230000000000000000000,18,ETH,08/25/2021
406,315000000000000000000,18,ETH,08/28/2021
407,86000000000000000000,18,ETH,03/21/2021
407,90000000000000000000,18,ETH,04/24/2021
410,27000000000000000000,18,ETH,04/25/2021
411,24990000000000000000,18,ETH,02/22/2021
416,65000000000000000000,18,ETH,03/22/2021
418,105000000000000000000,18,ETH,01/25/2022
422,34990000000000000000,18,ETH,03/18/2021
422,115000000000000000000,18,ETH,08/27/2021
423,33500000000000000000,18,ETH,08/04/2021
423,107500000000000000000,18,ETH,09/30/2021
423,74790000000000000000,18,ETH,03/12/2022
423,64950000000000000000,18,ETH,03/17/2022
426,2000000000000000000,18,ETH,01/02/2020
426,19950000000000000000,18,ETH,04/03/2021
430,17990000000000000000,18,ETH,02/21/2021
430,34400000000000000000,18,ETH,08/02/2021
431,26990000000000000000,18,ETH,02/23/2021
432,145000000000000000000,18,ETH,08/29/2021
434,72500000000000000000,18,ETH,02/13/2022
434,72950000000000000000,18,ETH,03/01/2022
435,21950000000000000000,18,ETH,03/17/2021
435,50000000000000000000,18,ETH,08/06/2021
441,20000000000000000000,18,ETH,03/12/2021
441,21970000000000000000,18,ETH,03/15/2021
441,18500000000000000000,18,ETH,04/11/2021
441,19200000000000000000,18,ETH,04/11/2021
441,18000000000000000000,18,ETH,07/07/2021
441,18950000000000000000,18,ETH,07/09/2021
441,19000000000000000000,18,ETH,07/18/2021
441,46460000000000000000,18,ETH,08/06/2021
441,60000000000000000000,18,ETH,01/06/2022
441,59950000000000000000,18,ETH,01/15/2022
445,650000000000000000,18,ETH,07/07/2017
445,71000000000000000000,18,ETH,02/20/2021
445,145000000000000000000,18,ETH,01/02/2022
445,161000000000000000000,18,ETH,03/12/2022
446,11000000000000000000,18,ETH,01/28/2021
446,24990000000000000000,18,ETH,02/21/2021
447,19500000000000000000,18,ETH,04/26/2021
447,20500000000000000000,18,ETH,05/07/2021
447,20500000000000000000,18,ETH,07/10/2021
447,30000000000000000000,18,ETH,07/31/2021
449,19190000000000000000,18,ETH,04/06/2021
449,19800000000000000000,18,ETH,07/20/2021
449,20750000000000000000,18,ETH,07/21/2021
449,32990000000000000000,18,ETH,08/01/2021
449,36000000000000000000,18,ETH,08/01/2021
449,39690000000000000000,18,ETH,08/01/2021
449,36950000000000000000,18,ETH,08/04/2021
453,70000000000000000000,18,ETH,04/15/2021
457,45000000000000000000,18,ETH,04/13/2021
457,112000000000000000000,18,ETH,01/20/2022
457,149950000000000000000,18,ETH,01/28/2022
460,2500000000000000000,18,ETH,03/27/2019
465,14000000000000000000,18,ETH,01/27/2021
470,17900000000000000000,18,ETH,03/11/2021
470,18990000000000000000,18,ETH,03/11/2021
471,14990000000000000000,18,ETH,02/18/2021
473,23000000000000000000,18,ETH,03/04/2021
473,29990000000000000000,18,ETH,07/29/2021
480,135000000000000000000,18,ETH,08/23/2021
483,17000000000000000000,18,ETH,03/07/2021
483,19990000000000000000,18,ETH,04/08/2021
483,22000000000000000000,18,ETH,04/08/2021
483,21888000000000000000,18,ETH,04/27/2021
483,21890000000000000000,18,ETH,05/03/2021
483,20390000000000000000,18,ETH,07/22/2021
483,81500000000000000000,18,ETH,08/27/2021
485,16000000000000000000,18,ETH,01/28/2021
486,13000000000000000000,18,ETH,01/29/2021
486,15000000000000000000,18,ETH,02/14/2021
486,39000000000000000000,18,ETH,02/24/2021
486,40000000000000000000,18,ETH,04/08/2021
488,24990000000000000000,18,ETH,02/23/2021
488,27250000000000000000,18,ETH,02/23/2021
489,28000000000000000000,18,ETH,07/31/2021
489,29990000000000000000,18,ETH,08/01/2021
489,85000000000000000000,18,ETH,11/14/2021
489,87000000000000000000,18,ETH,11/14/2021
489,89700000000000000000,18,ETH,11/14/2021
489,73500000000000000000,18,ETH,12/24/2021
489,70000000000000000000,18,ETH,03/11/2022
489,69690000000000000000,18,ETH,03/18/2022
489,72990000000000000000,18,ETH,03/22/2022
490,54400000000000000000,18,ETH,04/21/2021
490,102500000000000000000,18,ETH,12/05/2021
494,15000000000000000000,18,ETH,06/15/2021
494,90990000000000000000,18,ETH,09/05/2021
494,91990000000000000000,18,ETH,09/06/2021
494,75000000000000000000,18,ETH,09/13/2021
494,110000000000000000000,18,ETH,09/28/2021
496,90000000000000000000,18,ETH,01/23/2022
497,23000000000000000000,18,ETH,03/24/2021
497,19500000000000000000,18,ETH,04/20/2021
497,19890000000000000000,18,ETH,05/07/2021
497,22990000000000000000,18,ETH,07/29/2021
501,650000000000000000,18,ETH,07/06/2017
501,125000000000000000000,18,ETH,07/31/2021
503,33500000000000000000,18,ETH,08/02/2021
503,94500000000000000000,18,ETH,09/10/2021
504,650000000000000000,18,ETH,07/06/2017
505,25250000000000000000,18,ETH,03/15/2021
505,51000000000000000000,18,ETH,08/19/2021
506,2000000000000000000,18,ETH,01/01/2020
506,2500000000000000000,18,ETH,09/08/2020
506,24970000000000000000,18,ETH,04/12/2021
506,31000000000000000000,18,ETH,04/14/2021
507,27990000000000000000,18,ETH,02/23/2021
509,19950000000000000000,18,ETH,04/08/2021
509,21000000000000000000,18,ETH,04/11/2021
509,23000000000000000000,18,ETH,04/12/2021
510,1500000000000000000,18,ETH,07/05/2017
510,21550000000000000000,18,ETH,01/09/2020
512,62500000000000000000,18,ETH,05/01/2021
512,34700000000000000000,18,ETH,05/12/2021
512,46000000000000000000,18,ETH,06/15/2021
512,159990000000000000000,18,ETH,08/04/2021
516,600000000000000000,18,ETH,07/28/2017
518,28000000000000000000,18,ETH,03/27/2021
522,34990000000000000000,18,ETH,02/22/2021
522,32990000000000000000,18,ETH,03/15/2021
522,35000000000000000000,18,ETH,03/16/2021
526,30000000000000000000,18,ETH,04/21/2021
526,79990000000000000000,18,ETH,03/11/2022
531,22000000000000000000,18,ETH,07/23/2021
531,57500000000000000000,18,ETH,02/24/2022
531,64690000000000000000,18,ETH,02/27/2022
531,72000000000000000000,18,ETH,03/19/2022
531,71950000000000000000,18,ETH,03/28/2022
534,40000000000000000000,18,ETH,02/21/2021
534,59690000000000000000,18,ETH,02/23/2021
