id,last_sale,decimals,payment_token,date
6325,84,0,WETH,03/12/2022
6854,79,0,WETH,03/12/2022
6572,99,0,WETH,03/12/2022
7594,742,1,WETH,03/12/2022
2157,89,0,WETH,03/13/2022
9584,9325,2,WETH,03/13/2022
2560,949,1,WETH,03/13/2022
7064,115,0,WETH,03/13/2022
9043,120,0,WETH,03/13/2022
1277,969,1,WETH,03/13/2022
4492,993,1,WETH,03/14/2022
5171,8999,2,WETH,03/15/2022
2892,88,0,WETH,03/15/2022
5171,8788,2,WETH,03/15/2022
6166,87,0,WETH,03/15/2022
2820,9779,2,WETH,03/16/2022
2947,98,0,WETH,03/16/2022
5869,109,0,WETH,03/16/2022
5038,1069,1,WETH,03/17/2022
5538,103,0,WETH,03/17/2022
9266,105,0,WETH,03/17/2022
2256,107,0,WETH,03/17/2022
195,108,0,WETH,03/17/2022
713,105,0,WETH,03/17/2022
3849,109,0,WETH,03/17/2022
5314,1073,1,WETH,03/17/2022
5155,108,0,WETH,03/17/2022
6166,105,0,WETH,03/17/2022
3475,11099,2,WETH,03/17/2022
7247,77,0,WETH,03/17/2022
6166,80,0,WETH,03/17/2022
9575,110,0,WETH,03/17/2022
6019,8833,2,WETH,03/17/2022
9575,90,0,WETH,03/17/2022
8537,130,0,WETH,03/18/2022
775,82,0,WETH,03/18/2022
3248,125,0,WETH,03/18/2022
7982,133,0,WETH,03/18/2022
5037,123,0,WETH,03/18/2022
7330,123456,3,WETH,03/18/2022
8947,90,0,WETH,03/18/2022
5740,129,0,WETH,03/18/2022
8005,17999,2,WETH,03/18/2022
5816,129,0,WETH,03/18/2022
8911,89,0,WETH,03/18/2022
4728,189,0,WETH,03/18/2022
5740,95,0,WETH,03/18/2022
222,82,0,WETH,03/18/2022
6591,812,1,WETH,03/18/2022
6591,9369,2,WETH,03/18/2022
9287,9569,2,WETH,03/18/2022
2787,94,0,WETH,03/19/2022
753,9499,2,WETH,03/19/2022
6235,9988,2,WETH,03/19/2022
5920,100,0,WETH,03/19/2022
209,105,0,WETH,03/19/2022
5844,116,0,WETH,03/19/2022
403,99,0,WETH,03/19/2022
7594,101,0,WETH,03/19/2022
2331,10515,2,WETH,03/19/2022
9980,118,0,WETH,03/19/2022
2560,1045,1,WETH,03/19/2022
3559,10898,2,WETH,03/19/2022
9314,107,0,WETH,03/19/2022
511,125,0,WETH,03/20/2022
5592,1001,1,WETH,03/20/2022
6591,115,0,WETH,03/20/2022
8005,150,0,WETH,03/20/2022
1118,97,0,WETH,03/21/2022
2787,95,0,WETH,03/21/2022
753,1058,1,WETH,03/21/2022
753,855,1,WETH,03/21/2022
71,9395,2,WETH,03/21/2022
5592,9369,2,WETH,03/22/2022
775,9825,2,WETH,03/22/2022
1890,12869,2,WETH,03/22/2022
2206,120,0,WETH,03/22/2022
8237,935,1,WETH,03/22/2022
8138,110,0,WETH,03/22/2022
6939,107,0,WETH,03/22/2022
7928,10527,2,WETH,03/23/2022
532,103,0,WETH,03/23/2022
2839,115,0,WETH,03/23/2022
753,104,0,WETH,03/24/2022
8028,935,1,WETH,03/24/2022
8673,102,0,WETH,03/24/2022
3494,109,0,WETH,03/24/2022
3052,951,1,WETH,03/24/2022
5964,103,0,WETH,03/24/2022
1590,94,0,WETH,03/25/2022
5789,109,0,WETH,03/25/2022
7595,10527,2,WETH,03/25/2022
