id,last_sale,decimals,payment_token,date
2282,104000000000000000000,18,WETH,02/05/2022
2283,85000000000000000000,18,ETH,12/16/2021
2284,50694200000000000000,18,ETH,11/14/2021
2285,65000000000000000000,18,ETH,08/31/2021
2286,17000000000000000000,18,ETH,08/10/2021
2287,550000000000000000,18,ETH,05/30/2021
2288,200000000000000000,18,ETH,05/01/2021
2289,79990000000000000000,18,ETH,01/01/2022
2290,1996900000000000000,18,ETH,06/16/2021
2291,330000000000000000,18,ETH,05/01/2021
2292,2700000000000000000,18,ETH,06/07/2021
2293,2000000000000000000,18,ETH,05/03/2021
2294,1265249999999999800,18,WETH,06/11/2021
2295,4800000000000000000,18,WETH,06/21/2021
2296,105000000000000000000,18,ETH,01/21/2022
2297,,,,
2298,,,,
2299,450000000000000000,18,ETH,05/06/2021
2300,780000000000000000,18,ETH,05/03/2021
2301,8300000000000000000,18,ETH,08/01/2021
2302,20000000000000000000,18,ETH,08/10/2021
2303,440000000000000000,18,ETH,05/02/2021
2304,93000000000000000000,18,ETH,01/27/2022
2305,800000000000000000,18,WETH,05/30/2021
2306,69000000000000000000,18,ETH,08/04/2021
2307,500000000000000000,18,WETH,05/29/2021
2308,450000000000000000,18,ETH,05/17/2021
2309,520000000000000000,18,ETH,05/01/2021
2310,1900000000000000000,18,ETH,05/02/2021
2311,5710000000000000000,18,WETH,07/20/2021
2312,12500000000000000000,18,ETH,07/17/2021
2313,24,0,ETH,08/21/2021
2314,9990000000000000000,18,ETH,08/03/2021
2315,49000000000000000000,18,ETH,08/31/2021
2316,53990000000000000000,18,ETH,12/01/2021
2317,400000000000000000,18,ETH,05/27/2021
2318,6500000000000000000,18,ETH,07/16/2021
2319,800000000000000000,18,WETH,05/29/2021
2320,1900000000000000000,18,ETH,06/13/2021
2321,65000000000000000000,18,ETH,12/31/2021
2322,100000000000000000000,18,ETH,01/20/2022
2323,450000000000000000,18,ETH,05/24/2021
2324,27900000000000000000,18,ETH,10/21/2021
2325,34500000000000000000,18,ETH,09/13/2021
2326,50000000000000000000,18,ETH,11/13/2021
2327,20000000000000000000,18,ETH,08/05/2021
2328,1400000000000000000,18,ETH,06/04/2021
2329,117600000000000000000,18,ETH,03/17/2022
2330,21555500000000000000,18,ETH,08/21/2021
2331,10515,2,WETH,03/19/2022
2332,125000000000000000000,18,ETH,04/03/2022
2333,1200000000000000000,18,ETH,05/22/2021
2334,4000000000000000000,18,ETH,06/19/2021
2335,500000000000000000,18,ETH,05/03/2021
2336,38000000000000000000,18,ETH,09/14/2021
2337,108690000000000000000,18,ETH,03/19/2022
2338,,,,
2339,,,,
2340,3000000000000000000,18,ETH,06/19/2021
2341,83000000000000000000,18,WETH,02/17/2022
2342,500000000000000000,18,ETH,05/30/2021
2343,22980000000000000000,18,ETH,08/05/2021
2344,,,,
2345,84500000000000000000,18,ETH,01/21/2022
2346,330000000000000000,18,ETH,05/16/2021
2347,60000000000000000000,18,WETH,12/26/2021
2348,790000000000000000,18,ETH,05/03/2021
2349,320000000000000000,18,ETH,05/02/2021
2350,880000000000000000,18,ETH,05/03/2021
2351,,,,
2352,3250000000000000000,18,ETH,06/19/2021
2353,200000000000000000,18,ETH,05/01/2021
2354,38600000000000000000,18,ETH,10/10/2021
2355,1850000000000000000,18,ETH,06/05/2021
2356,5489000000000000000,18,ETH,07/15/2021
2357,4500000000000000000,18,ETH,07/11/2021
2358,6000000000000000000,18,ETH,07/16/2021
2359,400000000000000000,18,ETH,05/21/2021
2360,555500000000000000,18,ETH,05/20/2021
2361,137,0,WETH,02/27/2022
2362,4440000000000000000,18,ETH,06/22/2021
2363,1650000000000000000,18,ETH,05/25/2021
2364,9500000000000000000,18,ETH,08/03/2021
2365,4950000000000000000,18,ETH,06/21/2021
2366,1590000000000000000,18,ETH,06/10/2021
2367,21000000000000000000,18,ETH,08/21/2021
2368,22000000000000000000,18,ETH,08/21/2021
2369,98690000000000000000,18,ETH,03/13/2022
2370,115000000000000000000,18,ETH,02/04/2022
2371,94690000000000000000,18,ETH,03/19/2022
2372,5000000000000000000,18,ETH,06/17/2021
2373,4190000000000000000,18,ETH,07/04/2021
2374,,,,
2375,1950000000000000000,18,ETH,06/13/2021
2376,1650000000000000000,18,ETH,05/30/2021
2377,3690000000000000000,18,ETH,06/08/2021
2378,1500000000000000000,18,ETH,05/31/2021
2379,5800000000000000000,18,ETH,07/16/2021
2380,59000000000000000000,18,ETH,11/19/2021
2381,80000000000000000000,18,WETH,01/07/2022
2382,1200000000000000000,18,ETH,06/05/2021
2383,2690000000000000000,18,ETH,06/08/2021
2384,49750000000000000000,18,ETH,11/21/2021
2385,1750000000000000000,18,ETH,06/08/2021
2386,111000000000000000000,18,ETH,04/05/2022
2387,3490000000000000000,18,ETH,06/19/2021
2388,6990000000000000000,18,ETH,07/13/2021
2389,47000000000000000000,18,ETH,09/06/2021
2390,2000000000000000000,18,ETH,06/01/2021
2391,60000000000000000000,18,ETH,08/31/2021
2392,20500000000000000000,18,ETH,08/06/2021
2393,93000000000000000000,18,ETH,03/16/2022
2394,745520018173307267,18,ETH,05/03/2021
2395,509000000000000000,18,ETH,05/02/2021
2396,55000000000000000000,18,ETH,08/29/2021
2397,43490000000000000000,18,ETH,10/07/2021
2398,3120000000000000000,18,ETH,06/16/2021
2399,8655000000000000000,18,ETH,06/24/2021
2400,5000000000000000000,18,ETH,07/12/2021
2401,2999900000000000000,18,ETH,06/09/2021
2402,200000000000000000000,18,WETH,12/24/2021
2403,12000000000000000000,18,ETH,06/08/2021
2404,,,,
2405,74740000000000000000,18,ETH,01/02/2022
2406,,,,
2407,85000000000000000,18,ETH,05/01/2021
2408,47990000000000000000,18,ETH,11/16/2021
2409,65880000000000000000,18,ETH,01/28/2022
2410,360000000000000000,18,ETH,05/05/2021
2411,1550000000000000000,18,ETH,05/31/2021
2412,550000000000000000,18,ETH,05/21/2021
2413,95000000000000000000,18,ETH,03/18/2022
2414,32000000000000000000,18,ETH,10/22/2021
2415,1095,1,WETH,03/27/2022
2416,6660000000000000000,18,ETH,06/19/2021
2417,1100000000000000000,18,ETH,06/03/2021
2418,1500000000000000000,18,ETH,06/02/2021
2419,56000000000000000000,18,ETH,12/02/2021
2420,990000000000000000,18,ETH,05/31/2021
2421,4990000000000000000,18,ETH,06/23/2021
2422,120000000000000000000,18,ETH,01/31/2022
2423,2000000000000000000,18,ETH,06/17/2021
2424,75000000000000000000,18,ETH,01/04/2022
2425,3330000000000000000,18,ETH,06/07/2021
2426,1800000000000000000,18,ETH,06/07/2021
2427,115500000000000000000,18,ETH,01/30/2022
2428,6100000000000000000,18,ETH,07/16/2021
2429,2500000000000000000,18,ETH,05/28/2021
2430,2420000000000000000,18,ETH,06/03/2021
2431,,,,
2432,,,,
2433,46660000000000000000,18,ETH,09/28/2021
2434,,,,
2435,,,,
2436,22000000000000000000,18,ETH,08/21/2021
2437,47770000000000000000,18,ETH,08/28/2021
2438,31000000000000000000,18,ETH,11/01/2021
2439,1110000000000000000,18,ETH,05/03/2021
2440,650000000000000000,18,ETH,05/04/2021
2441,1300000000000000000,18,ETH,05/28/2021
2442,40000000000000000000,18,WETH,10/07/2021
2443,,,,
2444,490000000000000000,18,ETH,05/02/2021
2445,53500000000000000000,18,ETH,11/19/2021
2446,39980000000000000000,18,ETH,11/13/2021
2447,84000000000000000000,18,ETH,01/03/2022
2448,3990000000000000000,18,ETH,06/20/2021
2449,,,,
2450,647225973493465943,18,ETH,05/30/2021
2451,,,,
2452,1970000000000000000,18,ETH,06/12/2021
2453,4500000000000000000,18,WETH,06/28/2021
2454,2000000000000000000,18,ETH,06/16/2021
2455,1800000000000000000,18,WETH,06/15/2021
2456,3000000000000000000,18,ETH,06/09/2021
2457,4500000000000000000,18,ETH,07/13/2021
2458,23000000000000000000,18,ETH,08/05/2021
2459,2690000000000000000,18,ETH,06/19/2021
2460,8400000000000000000,18,ETH,07/18/2021
2461,1000000000000000000,18,ETH,06/04/2021
2462,1350000000000000000,18,ETH,06/02/2021
2463,4800000000000000000,18,ETH,07/08/2021
2464,3000000000000000000,18,ETH,06/19/2021
2465,96000000000000000000,18,ETH,03/13/2022
2466,600000000000000000,18,ETH,05/01/2021
2467,109,0,WETH,03/27/2022
2468,39000000000000000000,18,ETH,10/01/2021
2469,1000000000000000000,18,ETH,05/30/2021
2470,10500000000000000000,18,ETH,07/31/2021
2471,38888000000000000000,18,ETH,09/05/2021
2472,40000000000000000000,18,ETH,08/23/2021
2473,,,,
2474,1200000000000000000,18,ETH,05/31/2021
2475,960000000000000000,18,ETH,06/04/2021
2476,55000000000000000000,18,WETH,11/19/2021
2477,120,0,WETH,01/29/2022
2478,100000000000000000000,18,ETH,01/29/2022
2479,112000000000000000000,18,WETH,03/28/2022
2480,8800000000000000000,18,ETH,07/20/2021
2481,,,,
2482,350000000000000000,18,ETH,05/05/2021
2483,,,,
2484,110000000000000000000,18,ETH,03/31/2022
2485,,,,
2486,,,,
2487,,,,
2488,10000000000000000000,18,ETH,05/01/2021
2489,40000000000000000000,18,ETH,06/15/2021
2490,17390000000000000000,18,ETH,08/08/2021
2491,68000000000000000000,18,ETH,01/07/2022
2492,1250000000000000000,18,ETH,06/02/2021
2493,111000000000000000000,18,ETH,04/01/2022
2494,28000000000000000000,18,ETH,08/23/2021
2495,15000000000000000000,18,ETH,08/04/2021
2496,4600000000000000000,18,ETH,07/12/2021
2497,1500000000000000000,18,ETH,06/01/2021
2498,9750000000000000000,18,ETH,07/20/2021
2499,6696900000000000000,18,ETH,06/27/2021
2500,38000000000000000000,18,ETH,10/30/2021
2501,99990000000000000000,18,ETH,03/21/2022
2502,2250000000000000000,18,ETH,06/19/2021
2503,12550000000000000000,18,ETH,08/04/2021
2504,8400000000000000000,18,ETH,08/03/2021
2505,105000000000000000000,18,ETH,01/30/2022
2506,5000000000000000000,18,ETH,06/02/2021
2507,58000000000000000000,18,ETH,09/01/2021
2508,800000000000000000,18,ETH,05/30/2021
2509,108500000000000000000,18,ETH,03/31/2022
2510,47101000000000000000,18,WETH,12/13/2021
2511,9990000000000000000,18,ETH,08/03/2021
2512,450000000000000000,18,ETH,05/02/2021
2513,290000000000000000,18,ETH,05/01/2021
2514,7999000000000000000,18,ETH,07/24/2021
2515,490000000000000000,18,ETH,05/04/2021
2516,1890000000000000000,18,ETH,06/07/2021
2517,6499900000000000000,18,ETH,07/17/2021
2518,2450000000000000000,18,ETH,06/19/2021
2519,32700000000000000000,18,ETH,10/21/2021
2520,51000000000000000000,18,ETH,11/29/2021
2521,100000000000000000000,18,ETH,01/13/2022
2522,2000000000000000000,18,ETH,06/13/2021
2523,100000000000000000000,18,WETH,12/08/2021
2524,4200000000000000000,18,ETH,07/05/2021
2525,6000000000000000000,18,WETH,06/30/2021
2526,1000000000000000000,18,ETH,05/22/2021
2527,3950000000000000000,18,ETH,06/08/2021
2528,55700000000000000000,18,ETH,12/15/2021
2529,400000000000000000,18,ETH,05/20/2021
2530,9975000000000000000,18,ETH,07/23/2021
2531,4999000000000000000,18,ETH,07/11/2021
2532,100000000000000000000,18,ETH,01/29/2022
2533,2000000000000000000,18,ETH,06/18/2021
2534,450000000000000000,18,ETH,05/29/2021
2535,72000000000000000000,18,ETH,01/08/2022
2536,725000000000000000,18,ETH,05/31/2021
2537,55000000000000000000,18,ETH,08/30/2021
2538,799899447841833403,18,ETH,05/30/2021
2539,689700000000000000,18,ETH,05/16/2021
2540,5400000000000000000,18,ETH,07/08/2021
2541,5500000000000000000,18,ETH,07/15/2021
2542,,,,
2543,33900000000000000000,18,ETH,10/22/2021
2544,26600000000000000000,18,ETH,08/07/2021
2545,4900000000000000000,18,ETH,07/11/2021
2546,426000000000000000,18,ETH,05/02/2021
2547,250000000000000000,18,ETH,05/02/2021
2548,300000000000000000,18,ETH,05/02/2021
2549,47500000000000000000,18,ETH,08/30/2021
2550,155000000000000000000,18,ETH,12/31/2021
2551,450000000000000000,18,ETH,05/30/2021
2552,40000000000000000000,18,ETH,08/23/2021
2553,2000000000000000000,18,ETH,05/05/2021
2554,96900000000000000000,18,ETH,01/27/2022
2555,500000000000000000,18,ETH,05/07/2021
2556,399900000000000000,18,ETH,05/12/2021
2557,11950000000000000000,18,ETH,07/17/2021
2558,650000000000000000,18,WETH,05/05/2021
2559,399900000000000000,18,ETH,05/22/2021
2560,100000000000000000000,18,ETH,03/19/2022
2561,420000000000000000,18,ETH,05/04/2021
2562,1100000000000000000,18,WETH,05/04/2021
2563,550000000000000000,18,ETH,05/13/2021
2564,5660000000000000000,18,ETH,07/16/2021
2565,1450000000000000000,18,ETH,06/06/2021
2566,1300000000000000000,18,ETH,06/01/2021
2567,125000000000000000000,18,ETH,03/17/2022
2568,92,0,WETH,02/09/2022
2569,2500000000000000000,18,ETH,06/08/2021
2570,1990000000000000000,18,ETH,06/15/2021
2571,111000000000000000000,18,ETH,11/20/2021
2572,1250000000000000000,18,ETH,06/06/2021
2573,52000000000000000000,18,ETH,12/21/2021
2574,4400000000000000000,18,ETH,06/18/2021
2575,7000000000000000000,18,ETH,07/17/2021
2576,800000000000000000,18,ETH,05/31/2021
2577,91880000000000000000,18,ETH,03/16/2022
2578,3598000000000000000,18,WETH,06/22/2021
2579,1990000000000000000,18,ETH,06/02/2021
2580,770000000000000000,18,WETH,06/01/2021
2581,7500000000000000000,18,ETH,07/14/2021
2582,98980000000000000000,18,ETH,03/13/2022
2583,36490000000000000000,18,ETH,09/05/2021
2584,,,,
2585,22000000000000000000,18,ETH,08/21/2021
2586,3588800000000000000,18,ETH,07/11/2021
2587,5000000000000000000,18,ETH,05/05/2021
2588,102000000000000000000,18,ETH,01/25/2022
2589,65000000000000000000,18,ETH,10/05/2021
2590,2500000000000000000,18,ETH,06/06/2021
2591,490000000000000000,18,ETH,05/05/2021
2592,1179000000000000000,18,ETH,06/02/2021
2593,29660000000000000000,18,WETH,11/08/2021
2594,106990000000000000000,18,ETH,02/03/2022
2595,,,,
2596,11000000000000000000,18,WETH,06/28/2021
2597,,,,
2598,,,,
2599,160000000000000000,18,ETH,05/01/2021
2600,1390000000000000000,18,ETH,06/06/2021
2601,784000000000000000,18,ETH,05/31/2021
2602,39900000000000000000,18,ETH,11/09/2021
2603,135000000000000000000,18,ETH,01/28/2022
2604,100,0,WETH,02/02/2022
2605,5225847370216682403,18,ETH,07/15/2021
2606,4000000000000000000,18,ETH,07/08/2021
2607,7789000000000000000,18,ETH,07/15/2021
2608,128000000000000000000,18,ETH,01/27/2022
2609,105000000000000000000,18,WETH,02/05/2022
2610,14000000000000000000,18,ETH,08/14/2021
2611,56990000000000000000,18,ETH,12/01/2021
2612,800000000000000000,18,ETH,05/27/2021
2613,450345000000000000,18,WETH,05/03/2021
2614,6500000000000000000,18,ETH,07/15/2021
2615,8000000000000000000,18,ETH,07/31/2021
2616,59990000000000000000,18,ETH,12/13/2021
2617,1500000000000000000,18,ETH,05/20/2021
2618,32800000000000000000,18,ETH,11/08/2021
2619,33000000000000000000,18,ETH,08/14/2021
2620,550000000000000000,18,ETH,05/22/2021
2621,1890000000000000000,18,ETH,06/13/2021
2622,85000000000000000000,18,ETH,01/18/2022
2623,69000000000000000000,18,ETH,09/26/2021
2624,2100000000000000000,18,ETH,05/22/2021
2625,40000000000000000000,18,ETH,11/14/2021
2626,1750000000000000000,18,ETH,06/02/2021
2627,41000000000000000000,18,ETH,11/15/2021
2628,8490000000000000000,18,ETH,07/17/2021
2629,2000000000000000000,18,ETH,06/07/2021
2630,109000000000000000000,18,ETH,02/17/2022
2631,2800000000000000000,18,ETH,06/12/2021
2632,1420000000000000000,18,ETH,05/06/2021
2633,2322100000000000000,18,ETH,06/08/2021
2634,3500000000000000000,18,ETH,07/11/2021
2635,49880000000000000000,18,ETH,12/02/2021
2636,6850000000000000000,18,ETH,07/26/2021
2637,150000000000000000,18,ETH,05/01/2021
2638,43300000000000000000,18,WETH,11/27/2021
2639,4000000000000000000,18,ETH,06/03/2021
2640,990000000000000000,18,ETH,05/02/2021
2641,750000000000000000,18,ETH,05/02/2021
2642,38850000000000000000,18,WETH,09/05/2021
2643,86000000000000000000,18,ETH,01/01/2022
2644,2340000000000000000,18,ETH,06/17/2021
2645,19500000000000000000,18,ETH,08/21/2021
2646,,,,
2647,107990000000000000000,18,ETH,03/17/2022
2648,730000000000000000,18,ETH,05/02/2021
2649,750000000000000000,18,ETH,05/31/2021
2650,90000000000000000000,18,ETH,01/23/2022
2651,,,,
2652,440000000000000000,18,ETH,05/21/2021
2653,112500000000000000000,18,ETH,01/30/2022
2654,12500000000000000000,18,ETH,08/03/2021
2655,94550000000000000000,18,ETH,02/12/2022
2656,66000000000000000000,18,ETH,01/01/2022
2657,125000000000000000000,18,ETH,04/01/2022
2658,2000000000000000000,18,ETH,06/12/2021
2659,250000000000000000,18,ETH,05/02/2021
2660,4390000000000000000,18,ETH,06/25/2021
2661,,,,
2662,660000000000000000,18,ETH,05/02/2021
2663,125000000000000000000,18,ETH,11/25/2021
2664,159,0,WETH,02/06/2022
2665,420000000000000000,18,ETH,05/20/2021
2666,438800000000000000,18,ETH,05/03/2021
2667,2610000000000000000,18,WETH,07/04/2021
2668,15000000000000000000,18,ETH,08/11/2021
2669,85000000000000000000,18,ETH,03/18/2022
2670,125000000000000000000,18,ETH,02/01/2022
2671,1058,1,WETH,02/07/2022
2672,17990000000000000000,18,ETH,08/09/2021
2673,20000000000000000000,18,ETH,08/08/2021
2674,500000000000000000,18,ETH,05/02/2021
2675,1139980167810831463,18,ETH,06/02/2021
2676,1000000000000000000,18,ETH,05/15/2021
2677,88888000000000000000,18,ETH,03/18/2022
2678,42700000000000000000,18,ETH,08/28/2021
2679,1310000000000000000,18,ETH,06/03/2021
2680,21500000000000000000,18,WETH,08/15/2021
2681,54880000000000000000,18,ETH,12/24/2021
2682,650000000000000000,18,ETH,05/28/2021
2683,,,,
2684,24069000000000000000,18,ETH,08/10/2021
2685,1400000000000000000,18,ETH,06/04/2021
2686,640000000000000000,18,ETH,05/30/2021
2687,1400000000000000000,18,ETH,06/05/2021
2688,50000000000000000000,18,ETH,08/21/2021
2689,66990000000000000000,18,ETH,01/06/2022
2690,1699900000000000000,18,ETH,06/07/2021
2691,129000000000000000000,18,ETH,03/21/2022
2692,3500000000000000000,18,ETH,06/02/2021
2693,1649000000000000000,18,ETH,06/07/2021
2694,2500000000000000000,18,ETH,06/08/2021
2695,,,,
2696,,,,
2697,,,,
2698,,,,
2699,48900000000000000000,18,ETH,09/30/2021
2700,,,,
2701,,,,
2702,,,,
2703,,,,
2704,60700000000000000000,18,ETH,12/25/2021
2705,,,,
2706,,,,
2707,,,,
2708,,,,
2709,,,,
2710,104400000000000000000,18,WETH,03/18/2022
2711,,,,
2712,,,,
2713,,,,
2714,,,,
2715,35000000000000000000,18,WETH,10/21/2021
2716,480000000000000000,18,ETH,05/02/2021
2717,96000000000000000000,18,ETH,03/18/2022
2718,,,,
2719,390000000000000000,18,ETH,05/02/2021
2720,,,,
2721,,,,
2722,333300000000000000,18,ETH,05/02/2021
2723,8250000000000000000,18,ETH,07/16/2021
2724,3400000000000000000,18,WETH,07/03/2021
2725,104206900000000000000,18,ETH,01/26/2022
2726,5000000000000000000,18,ETH,07/14/2021
2727,9990000000000000000,18,ETH,07/21/2021
2728,50000000000000000000,18,WETH,11/25/2021
2729,1500000000000000000,18,ETH,06/06/2021
2730,43000000000000000000,18,ETH,10/28/2021
2731,8900000000000000000,18,WETH,06/18/2021
2732,90000000000000000000,18,WETH,01/17/2022
2733,8500000000000000000,18,ETH,07/14/2021
2734,57700000000000000000,18,ETH,11/18/2021
2735,3880000000000000000,18,ETH,06/26/2021
2736,117690000000000000000,18,ETH,02/09/2022
2737,3950000000000000000,18,ETH,06/21/2021
2738,1650000000000000000,18,ETH,06/08/2021
2739,650000000000000000,18,ETH,05/21/2021
2740,85000000000000000000,18,ETH,01/03/2022
2741,3330000000000000000,18,ETH,06/22/2021
2742,1157625000000000000,18,WETH,05/14/2021
2743,15000000000000000000,18,ETH,06/20/2021
2744,4900000000000000000,18,ETH,07/14/2021
2745,2000000000000000000,18,ETH,06/08/2021
2746,1400000000000000000,18,ETH,05/16/2021
2747,2400000000000000000,18,ETH,06/04/2021
2748,103500000000000000000,18,ETH,03/22/2022
2749,71000000000000000000,18,ETH,03/07/2022
2750,400000000000000000,18,ETH,05/11/2021
2751,16000000000000000000,18,ETH,08/18/2021
2752,58500000000000000000,18,ETH,12/15/2021
2753,2400000000000000000,18,ETH,06/13/2021
2754,75000000000000000000,18,ETH,11/18/2021
2755,3290000000000000000,18,WETH,06/09/2021
2756,44900000000000000000,18,ETH,08/29/2021
2757,8000000000000000000,18,ETH,06/20/2021
2758,400000000000000000,18,ETH,05/15/2021
2759,70000000000000000000,18,ETH,12/03/2021
2760,93690000000000000000,18,ETH,03/19/2022
2761,2120000000000000000,18,ETH,06/13/2021
2762,1640000000000000000,18,ETH,06/09/2021
2763,7500000000000000000,18,ETH,07/17/2021
2764,925000000000000000,18,WETH,05/28/2021
2765,66990000000000000000,18,ETH,01/01/2022
2766,55000000000000000000,18,ETH,12/16/2021
2767,7900000000000000000,18,ETH,07/31/2021
2768,90000000000000000000,18,ETH,03/12/2022
2769,103900000000000000000,18,ETH,03/19/2022
2770,314000000000000000,18,ETH,05/02/2021
2771,128690000000000000000,18,ETH,03/24/2022
2772,4750000000000000000,18,ETH,06/01/2021
2773,56690000000000000000,18,WETH,10/26/2021
2774,420000000000000000,18,ETH,05/10/2021
2775,50000000000000000000,18,ETH,12/03/2021
2776,141000000000000000000,18,ETH,03/18/2022
2777,66000000000000000000,18,ETH,01/28/2022
2778,4150000000000000000,18,WETH,06/24/2021
2779,2550000000000000000,18,ETH,07/01/2021
2780,2000000000000000000,18,ETH,06/09/2021
2781,43000000000000000000,18,ETH,09/02/2021
2782,45333071971100407679,18,ETH,08/30/2021
2783,8000000000000000000,18,ETH,07/16/2021
2784,1440000000000000000,18,ETH,06/07/2021
2785,980000000000000000,18,ETH,05/23/2021
2786,99000000000000000000,18,ETH,02/28/2022
2787,95,0,WETH,03/21/2022
2788,,,,
2789,,,,
2790,84000000000000000000,18,ETH,01/10/2022
2791,400000000000000000,18,ETH,05/24/2021
2792,900000000000000000,18,ETH,05/04/2021
2793,880000000000000000,18,ETH,05/03/2021
2794,20000000000000000000,18,ETH,06/14/2021
2795,115690000000000000000,18,ETH,01/30/2022
2796,2000000000000000000,18,ETH,06/17/2021
2797,2000000000000000000,18,ETH,05/31/2021
2798,5580000000000000000,18,ETH,07/16/2021
2799,5000000000000000000,18,ETH,07/14/2021
2800,,,,
2801,49500000000000000000,18,ETH,12/02/2021
2802,10900000000000000000,18,WETH,08/03/2021
2803,47000000000000000000,18,ETH,11/15/2021
2804,15000000000000000000,18,ETH,08/07/2021
2805,103000000000000000000,18,ETH,02/13/2022
2806,4000000000000000000,18,ETH,06/19/2021
2807,1000000000000000000,18,ETH,05/30/2021
2808,,,,
2809,69690000000000000000,18,ETH,11/17/2021
2810,100000000000000000000,18,ETH,03/15/2022
2811,2000000000000000000,18,ETH,06/18/2021
2812,54200000000000000000,18,ETH,12/22/2021
2813,63500000000000000000,18,ETH,11/21/2021
2814,1660000000000000000,18,ETH,06/05/2021
2815,74490000000000000000,18,ETH,01/09/2022
2816,500000000000000000,18,ETH,05/04/2021
2817,37000000000000000000,18,ETH,08/24/2021
2818,45000000000000000000,18,ETH,10/22/2021
2819,35000000000000000000,18,ETH,09/14/2021
2820,9779,2,WETH,03/16/2022
2821,99,0,WETH,02/10/2022
2822,90000000000000000000,18,ETH,10/06/2021
2823,,,,
2824,64000000000000000000,18,ETH,12/31/2021
2825,,,,
2826,2300000000000000000,18,WETH,06/09/2021
2827,,,,
2828,108000000000000000000,18,ETH,03/30/2022
2829,99000000000000000000,18,ETH,01/22/2022
2830,2620000000000000000,18,ETH,06/12/2021
2831,68880000000000000000,18,ETH,01/02/2022
2832,410000000000000000,18,ETH,05/27/2021
2833,3700000000000000000,18,WETH,07/03/2021
2834,1900000000000000000,18,ETH,06/14/2021
2835,85000000000000000000,18,ETH,01/12/2022
2836,95000000000000000000,18,ETH,03/19/2022
2837,7420100000000000000,18,ETH,06/22/2021
2838,90000000000000000000,18,ETH,03/17/2022
2839,115,0,WETH,03/23/2022
2840,1590000000000000000,18,ETH,06/13/2021
2841,110000000000000000000,18,WETH,01/31/2022
2842,73500000000000000000,18,ETH,01/03/2022
2843,3490000000000000000,18,ETH,06/28/2021
2844,1750000000000000000,18,ETH,06/15/2021
2845,67004782031250000000,18,WETH,08/29/2021
2846,420000000000000000,18,ETH,05/21/2021
2847,1700000000000000000,18,ETH,06/07/2021
2848,,,,
2849,95000000000000000000,18,ETH,03/16/2022
2850,85000000000000000000,18,ETH,12/31/2021
2851,56900000000000000000,18,ETH,12/25/2021
2852,18000000000000000000,18,ETH,08/06/2021
2853,36500000000000000000,18,ETH,08/26/2021
2854,4500000000000000000,18,ETH,06/19/2021
2855,300000000000000000,18,ETH,05/13/2021
2856,2600000000000000000,18,ETH,06/01/2021
2857,,,,
2858,54250000000000000000,18,ETH,12/25/2021
2859,4750000000000000000,18,ETH,07/14/2021
2860,72000000000000000000,18,ETH,09/23/2021
2861,15000000000000000000,18,ETH,06/17/2021
2862,,,,
2863,125000000000000000000,18,ETH,02/04/2022
2864,,,,
2865,1400000000000000000,18,ETH,05/31/2021
2866,6000000000000000000,18,ETH,07/07/2021
2867,280000000000000000,18,ETH,05/02/2021
2868,750000000000000000,18,ETH,05/30/2021
2869,52600000000000000000,18,ETH,11/18/2021
2870,6750000000000000000,18,ETH,07/15/2021
2871,280000000000000000,18,ETH,05/02/2021
2872,59000000000000000000,18,ETH,08/28/2021
2873,58960000000000000000,18,ETH,10/23/2021
2874,115000000000000000000,18,ETH,03/25/2022
2875,1250000000000000000,18,ETH,06/01/2021
2876,42000000000000000000,18,ETH,08/28/2021
2877,180000000000000000,18,ETH,05/01/2021
2878,999900000000000000,18,ETH,05/01/2021
2879,270000000000000000,18,ETH,05/02/2021
2880,,,,
2881,83690000000000000000,18,ETH,03/02/2022
2882,6900000000000000000,18,ETH,06/19/2021
2883,12000000000000000000,18,ETH,08/03/2021
2884,3500000000000000000,18,ETH,06/26/2021
2885,,,,
2886,4206900000000000000,18,ETH,06/20/2021
2887,2250000000000000000,18,ETH,05/03/2021
2888,,,,
2889,666000000000000000,18,ETH,05/03/2021
2890,34000000000000000000,18,ETH,11/01/2021
2891,4600000000000000000,18,ETH,06/11/2021
2892,88,0,WETH,03/15/2022
2893,5770000000000000000,18,ETH,07/16/2021
2894,125000000000000000000,18,ETH,03/17/2022
2895,51000000000000000000,18,ETH,12/11/2021
2896,84000000000000000000,18,ETH,09/06/2021
2897,24000000000000000000,18,ETH,07/17/2021
2898,3200000000000000000,18,ETH,07/06/2021
2899,14660000000000000000,18,ETH,08/09/2021
2900,,,,
2901,26000000000000000000,18,ETH,08/23/2021
2902,,,,
2903,2570000000000000000,18,ETH,06/12/2021
2904,399800000000000000,18,ETH,05/25/2021
2905,78500000000000000000,18,ETH,01/15/2022
2906,45890000000000000000,18,ETH,11/13/2021
2907,56330000000000000000,18,ETH,12/10/2021
2908,255000000000000000,18,ETH,05/01/2021
2909,,,,
2910,13750000000000000000,18,ETH,07/17/2021
2911,18000000000000000000,18,ETH,08/19/2021
2912,440000000000000000,18,ETH,05/07/2021
2913,250000000000000000,18,ETH,05/01/2021
2914,100000000000000000000,18,WETH,03/29/2022
2915,40550000000000000000,18,WETH,09/26/2021
2916,,,,
2917,56000000000000000000,18,ETH,12/22/2021
2918,,,,
2919,,,,
2920,,,,
2921,57000000000000000000,18,ETH,12/23/2021
2922,98900000000000000000,18,ETH,01/25/2022
2923,,,,
