id,last_sale,decimals,payment_token,date
496,90000000000000000000,18.0,ETH,01/23/2022
497,22990000000000000000,18.0,ETH,07/29/2021
498,,,,
499,,,,
500,,,,
501,125000000000000000000,18.0,ETH,07/31/2021
502,,,,
503,94500000000000000000,18.0,ETH,09/10/2021
504,650000000000000000,18.0,ETH,07/06/2017
505,51000000000000000000,18.0,ETH,08/19/2021
506,31000000000000000000,18.0,ETH,04/14/2021
507,27990000000000000000,18.0,ETH,02/23/2021
508,,,,
509,23000000000000000000,18.0,ETH,04/12/2021
510,21550000000000000000,18.0,ETH,01/09/2020
511,,,,
512,159990000000000000000,18.0,ETH,08/04/2021
513,,,,
514,,,,
515,,,,
516,600000000000000000,18.0,ETH,07/28/2017
517,,,,
518,28000000000000000000,18.0,ETH,03/27/2021
519,,,,
520,,,,
521,,,,
522,35000000000000000000,18.0,ETH,03/16/2021
523,,,,
524,,,,
525,,,,
526,79990000000000000000,18.0,ETH,03/11/2022
527,,,,
528,,,,
529,,,,
530,,,,
531,71950000000000000000,18.0,ETH,03/28/2022
532,,,,
533,,,,
534,104950000000000000000,18.0,ETH,12/06/2021
535,18000000000000000000,18.0,ETH,03/30/2021
536,167000000000000000000,18.0,ETH,08/23/2021
537,120000000000000000000,18.0,ETH,08/27/2021
538,25000000000000000000,18.0,ETH,04/09/2021
539,,,,
540,,,,
541,,,,
542,,,,
543,,,,
544,5500000000000000000,18.0,ETH,09/13/2020
545,,,,
546,,,,
547,20240000000000000000,18.0,ETH,02/21/2021
548,65300000000000000000,18.0,ETH,01/22/2022
549,750000000000000000,18.0,ETH,07/10/2017
550,74990000000000000000,18.0,ETH,07/31/2021
551,49880000000000000000,18.0,ETH,08/19/2021
552,,,,
553,96690000000000000000,18.0,ETH,03/11/2022
554,,,,
555,71450000000000000000,18.0,ETH,01/02/2022
556,,,,
557,,,,
558,,,,
559,,,,
560,,,,
561,500000000000000000000,18.0,ETH,11/08/2021
562,,,,
563,95000000000000000000,18.0,ETH,08/11/2021
564,79950000000000000000,18.0,ETH,03/11/2022
565,,,,
566,,,,
567,,,,
568,39000000000000000000,18.0,ETH,04/13/2021
569,,,,
570,64990000000000000000,18.0,ETH,08/23/2021
571,,,,
572,,,,
573,288880000000000000000,18.0,ETH,10/04/2021
574,,,,
575,,,,
576,,,,
577,28800000000000000000,18.0,ETH,04/24/2021
578,25500000000000000000,18.0,ETH,04/16/2021
579,,,,
580,,,,
581,,,,
582,,,,
583,23000000000000000000,18.0,ETH,07/16/2021
584,,,,
585,,,,
586,63990000000000000000,18.0,ETH,08/23/2021
587,,,,
588,75000000000000000000,18.0,ETH,07/17/2021
589,16990000000000000000,18.0,ETH,02/21/2021
590,,,,
591,22300000000000000000,18.0,ETH,03/13/2021
592,,,,
593,70000000000000000000,18.0,ETH,03/08/2021
594,,,,
595,,,,
596,77770000000000000000,18.0,ETH,12/10/2021
597,,,,
598,,,,
599,19990000000000000000,18.0,ETH,03/30/2021
600,,,,
601,,,,
602,,,,
603,,,,
604,8000000000000000000,18.0,ETH,01/27/2021
605,50000000000000000000,18.0,ETH,02/21/2021
606,,,,
607,18000000000000000000,18.0,ETH,07/04/2021
608,200000000000000000000,18.0,ETH,08/29/2021
609,,,,
610,220000000000000000000,18.0,ETH,09/23/2021
611,,,,
612,,,,
613,79000000000000000000,18.0,ETH,08/25/2021
614,,,,
615,29990000000000000000,18.0,ETH,03/20/2021
616,100000000000000000000,18.0,ETH,08/05/2021
617,59900000000000000000,18.0,ETH,07/30/2021
618,97250000000000000000,18.0,ETH,09/04/2021
619,,,,
620,47000000000000000000,18.0,ETH,08/12/2021
621,130000000000000000000,18.0,ETH,11/25/2021
622,119900000000000000000,18.0,ETH,08/28/2021
623,,,,
624,,,,
625,,,,
626,,,,
627,130000000000000000000,18.0,ETH,04/27/2021
628,109880000000000000000,18.0,ETH,09/24/2021
629,,,,
630,,,,
631,,,,
632,68000000000000000000,18.0,ETH,03/18/2022
633,,,,
634,,,,
635,,,,
636,69990000000000000000,18.0,ETH,01/03/2022
637,,,,
638,180000000000000000000,18.0,ETH,07/31/2021
639,148000000000000000000,18.0,ETH,08/28/2021
640,,,,
641,550000000000000001,18.0,ETH,06/27/2017
642,168000000000000000000,18.0,ETH,12/31/2021
643,99000000000000000000,18.0,ETH,08/27/2021
644,,,,
645,,,,
646,,,,
647,,,,
648,80000000000000000000,18.0,ETH,08/04/2021
649,,,,
650,149990000000000000000,18.0,ETH,08/31/2021
651,,,,
652,,,,
653,,,,
654,,,,
655,,,,
656,,,,
657,,,,
658,,,,
659,,,,
660,100000000000000000000,18.0,ETH,09/02/2021
661,87000000000000000000,18.0,ETH,11/21/2021
662,,,,
663,,,,
664,,,,
665,6000000000000000000,18.0,ETH,05/27/2020
666,,,,
667,,,,
668,23990000000000000000,18.0,ETH,03/12/2021
669,24690000000000000000,18.0,ETH,05/03/2021
670,,,,
671,,,,
672,,,,
673,,,,
674,,,,
675,14990000000000000000,18.0,ETH,02/20/2021
676,,,,
677,,,,
678,21690000000000000000,18.0,ETH,03/14/2021
679,,,,
680,23400000000000000000,18.0,ETH,05/03/2021
681,,,,
682,23990000000000000000,18.0,ETH,03/20/2021
683,,,,
684,159000000000000000000,18.0,ETH,12/14/2021
685,26000000000000000000,18.0,ETH,03/16/2021
686,105000000000000000000,18.0,ETH,08/19/2021
687,,,,
688,290000000000000000,18.0,ETH,09/16/2017
689,,,,
690,95000000000000000000,18.0,ETH,12/15/2021
691,,,,
692,,,,
693,,,,
694,,,,
695,76400000000000000000,18.0,ETH,02/08/2022
696,,,,
697,,,,
698,220000000000000000000,18.0,ETH,08/20/2021
699,,,,
700,78500000000000000000,18.0,ETH,03/11/2022
701,68000000000000000000,18.0,ETH,04/02/2022
702,88880000000000000000,18.0,ETH,08/27/2021
703,107000000000000000000,18.0,ETH,08/26/2021
704,80000000000000000000,18.0,ETH,03/22/2022
705,,,,
706,5000000000000000000,18.0,ETH,01/03/2020
707,160000000000000000000,18.0,ETH,10/03/2021
708,,,,
709,127000000000000000000,18.0,ETH,08/28/2021
710,,,,
711,,,,
712,,,,
713,120000000000000000000,18.0,ETH,09/01/2021
714,,,,
715,29900000000000000000,18.0,ETH,07/31/2021
716,129990000000000000000,18.0,ETH,11/17/2021
717,21200000000000000000,18.0,ETH,07/21/2021
718,83990000000000000000,18.0,ETH,01/26/2022
719,2250000000000000000,18.0,ETH,03/29/2019
720,,,,
721,40000000000000000000,18.0,ETH,03/01/2021
722,,,,
723,,,,
724,,,,
725,,,,
726,,,,
727,,,,
728,,,,
729,25000000000000000000,18.0,ETH,07/30/2021
730,24500000000000000000,18.0,ETH,05/02/2021
731,,,,
732,,,,
733,,,,
734,,,,
735,134990000000000000000,18.0,ETH,08/23/2021
736,,,,
737,,,,
738,,,,
739,,,,
740,89990000000000000000,18.0,ETH,11/14/2021
741,1500000000000000000,18.0,ETH,07/04/2017
742,250000000000000001,18.0,ETH,01/14/2018
743,20210000000000000000,18.0,ETH,04/29/2021
744,69000000000000000000,18.0,ETH,02/19/2021
745,,,,
746,,,,
747,,,,
748,,,,
749,45000000000000000000,18.0,ETH,08/05/2021
750,113000000000000000000,18.0,ETH,09/24/2021
751,140000000000000000000,18.0,ETH,09/23/2021
752,,,,
753,84770000000000000000,18.0,ETH,01/25/2022
754,,,,
755,1400000000000000000,18.0,ETH,08/13/2017
756,,,,
757,,,,
758,,,,
759,41990000000000000000,18.0,ETH,08/18/2021
760,,,,
761,,,,
762,70000000000000000000,18.0,ETH,04/13/2021
763,,,,
764,,,,
765,32000000000000000000,18.0,ETH,02/20/2021
766,,,,
767,,,,
768,,,,
769,84000000000000000000,18.0,ETH,01/06/2022
770,,,,
771,,,,
772,24000000000000000000,18.0,ETH,02/17/2021
773,68000000000000000000,18.0,ETH,08/11/2021
774,84000000000000000000,18.0,ETH,08/27/2021
775,,,,
776,,,,
777,18990000000000000000,18.0,ETH,12/30/2020
778,,,,
779,,,,
780,,,,
781,,,,
782,99980000000000000000,18.0,ETH,08/06/2021
783,,,,
784,150000000000000000000,18.0,ETH,08/05/2021
785,,,,
786,,,,
787,,,,
788,,,,
789,,,,
790,,,,
791,,,,
792,,,,
793,90950000000000000000,18.0,ETH,12/09/2021
794,140000000000000000000,18.0,ETH,08/29/2021
795,,,,
796,,,,
797,57500000000000000000,18.0,ETH,08/23/2021
798,,,,
799,,,,
800,137950000000000000000,18.0,ETH,11/15/2021
801,19500000000000000000,18.0,ETH,04/21/2021
802,,,,
803,29950000000000000000,18.0,ETH,07/28/2021
804,,,,
805,,,,
806,,,,
807,25800000000000000000,18.0,ETH,07/14/2021
808,,,,
809,,,,
810,311000000000000000000,18.0,ETH,11/09/2021
811,,,,
812,20000000000000000000,18.0,ETH,03/24/2021
813,,,,
814,140000000000000000000,18.0,ETH,02/22/2022
815,,,,
816,,,,
817,90000000000000000000,18.0,ETH,08/27/2021
818,145000000000000000000,18.0,ETH,08/27/2021
819,14000000000000000000,18.0,ETH,02/13/2021
820,14950000000000000000,18.0,ETH,06/20/2021
821,,,,
822,,,,
823,,,,
824,200000000000000000000,18.0,ETH,05/01/2021
825,38990000000000000000,18.0,ETH,03/04/2021
826,,,,
827,140000000000000000000,18.0,ETH,07/31/2021
828,,,,
829,,,,
830,,,,
831,,,,
832,,,,
833,,,,
834,,,,
835,,,,
836,67000000000000000000,18.0,ETH,01/03/2022
837,,,,
838,3000000000000000000,18.0,ETH,08/05/2017
839,19980000000000000000,18.0,ETH,03/26/2021
840,,,,
841,,,,
842,25000000000000000000,18.0,ETH,02/20/2021
843,102990000000000000000,18.0,ETH,05/29/2021
844,,,,
845,37510000000000000000,18.0,ETH,08/01/2021
846,5400000000000000000,18.0,ETH,01/27/2021
847,,,,
848,32500000000000000000,18.0,ETH,03/12/2021
849,,,,
850,6500000000000000000,18.0,ETH,01/26/2021
851,,,,
852,46000000000000000000,18.0,ETH,08/18/2021
853,15500000000000000000,18.0,ETH,05/17/2021
854,21900000000000000000,18.0,ETH,03/19/2021
855,99900000000000000000,18.0,ETH,10/20/2021
856,,,,
857,115000000000000000000,18.0,ETH,09/26/2021
858,,,,
859,,,,
860,,,,
861,136000000000000000000,18.0,ETH,10/01/2021
862,69990000000000000000,18.0,ETH,08/01/2021
863,,,,
864,,,,
865,,,,
866,,,,
867,102970000000000000000,18.0,ETH,11/07/2021
868,,,,
869,,,,
870,,,,
871,85000000000000000000,18.0,ETH,02/12/2022
872,,,,
873,,,,
874,17490000000000000000,18.0,ETH,02/21/2021
875,117500000000000000000,18.0,ETH,03/24/2022
876,,,,
877,230000000000000000000,18.0,ETH,08/04/2021
878,,,,
